a=	+0.000000	b=	+7.000000	n=	+56	h=	+0.125000
x	g(x)	g'(x)	g''(x)
+3.560000	-0.406305	-0.913737	+0.406039
+3.570000	-0.415422	-0.909631	+0.415172
+3.580000	-0.424498	-0.905434	+0.424305
+3.590000	-0.433531	-0.901145	+0.433438
+3.600000	-0.442520	-0.896765	+0.442571
+3.610000	-0.451466	-0.892293	+0.451705
+3.620000	-0.460366	-0.887731	+0.460838
+3.630000	-0.469220	-0.883077	+0.469680
+3.640000	-0.478027	-0.878338	+0.478233
+3.650000	-0.486787	-0.873513	+0.486785
+3.660000	-0.495497	-0.868602	+0.495337
+3.670000	-0.504158	-0.863606	+0.503889
+3.680000	-0.512769	-0.858524	+0.512441
+3.690000	-0.521328	-0.853357	+0.520993
+3.700000	-0.529836	-0.848105	+0.529545
+3.710000	-0.538290	-0.842766	+0.538097
+3.720000	-0.546691	-0.837343	+0.546650
+3.730000	-0.555037	-0.831833	+0.555202
+3.740000	-0.563327	-0.826239	+0.563754
+3.750000	-0.571561	-0.820558	+0.572306
+3.760000	-0.579738	-0.814796	+0.580144
+3.770000	-0.587857	-0.808955	+0.587981
+3.780000	-0.595917	-0.803036	+0.595819
+3.790000	-0.603917	-0.797039	+0.603657
+3.800000	-0.611858	-0.790963	+0.611494
+3.810000	-0.619736	-0.784809	+0.619332
+3.820000	-0.627553	-0.778577	+0.627170
+3.830000	-0.635308	-0.772266	+0.635007
+3.840000	-0.642998	-0.765876	+0.642845
+3.850000	-0.650625	-0.759409	+0.650683
+3.860000	-0.658186	-0.752863	+0.658520
+3.870000	-0.665682	-0.746238	+0.666358
+3.880000	-0.673111	-0.739537	+0.673777
+3.890000	-0.680472	-0.732764	+0.680778
+3.900000	-0.687766	-0.725921	+0.687779
+3.910000	-0.694991	-0.719008	+0.694780
+3.920000	-0.702146	-0.712026	+0.701781
+3.930000	-0.709231	-0.704973	+0.708782
+3.940000	-0.716245	-0.697850	+0.715783
+3.950000	-0.723188	-0.690657	+0.722784
+3.960000	-0.730058	-0.683394	+0.729785
+3.970000	-0.736855	-0.676061	+0.736786
+3.980000	-0.743579	-0.668658	+0.743787
+3.990000	-0.750228	-0.661186	+0.750788
+4.000000	-0.756802	-0.653643	+0.757788
+4.010000	-0.763301	-0.646035	+0.763843
+4.020000	-0.769723	-0.638366	+0.769898
+4.030000	-0.776068	-0.630637	+0.775953
+4.040000	-0.782336	-0.622847	+0.782008
+4.050000	-0.788525	-0.614996	+0.788063
+4.060000	-0.794635	-0.607086	+0.794118
+4.070000	-0.800666	-0.599114	+0.800173
+4.080000	-0.806617	-0.591082	+0.806228
+4.090000	-0.812488	-0.582990	+0.812283
+4.100000	-0.818277	-0.574836	+0.818338
+4.110000	-0.823984	-0.566623	+0.824393
+4.120000	-0.829609	-0.558349	+0.830447
+4.130000	-0.835151	-0.550015	+0.835982
+4.140000	-0.840609	-0.541630	+0.840997
+4.150000	-0.845983	-0.533195	+0.846011
+4.160000	-0.851273	-0.524710	+0.851025
+4.170000	-0.856478	-0.516175	+0.856040
+4.180000	-0.861596	-0.507589	+0.861054
+4.190000	-0.866629	-0.498954	+0.866069
+4.200000	-0.871575	-0.490268	+0.871083
+4.210000	-0.876434	-0.481532	+0.876098
+4.220000	-0.881206	-0.472746	+0.881112
+4.230000	-0.885889	-0.463910	+0.886126
+4.240000	-0.890484	-0.455023	+0.891141
+4.250000	-0.894989	-0.446087	+0.896155
+4.260000	-0.899405	-0.437106	+0.900051
+4.270000	-0.903731	-0.428086	+0.903947
+4.280000	-0.907967	-0.419027	+0.907842
+4.290000	-0.912112	-0.409929	+0.911738
+4.300000	-0.916165	-0.400792	+0.915634
+4.310000	-0.920127	-0.391616	+0.919529
+4.320000	-0.923998	-0.382402	+0.923425
+4.330000	-0.927775	-0.373148	+0.927321
+4.340000	-0.931460	-0.363855	+0.931217
+4.350000	-0.935052	-0.354524	+0.935112
+4.360000	-0.938551	-0.345153	+0.939008
+4.370000	-0.941955	-0.335743	+0.942904
+4.380000	-0.945265	-0.326296	+0.946210
+4.390000	-0.948481	-0.316821	+0.948926
+4.400000	-0.951602	-0.307318	+0.951642
+4.410000	-0.954627	-0.297788	+0.954358
+4.420000	-0.957557	-0.288231	+0.957074
+4.430000	-0.960392	-0.278646	+0.959790
+4.440000	-0.963130	-0.269035	+0.962507
+4.450000	-0.965772	-0.259396	+0.965223
+4.460000	-0.968318	-0.249730	+0.967939
+4.470000	-0.970767	-0.240037	+0.970655
+4.480000	-0.973119	-0.230317	+0.973371
+4.490000	-0.975373	-0.220570	+0.976087
+4.500000	-0.977530	-0.210796	+0.978804
+4.510000	-0.979589	-0.201000	+0.980298
+4.520000	-0.981550	-0.191190	+0.981792
+4.530000	-0.983413	-0.181364	+0.983286
+4.540000	-0.985177	-0.171524	+0.984781
+4.550000	-0.986843	-0.161669	+0.986275
+4.560000	-0.988411	-0.151798	+0.987769
+4.570000	-0.989879	-0.141913	+0.989263
+4.580000	-0.991249	-0.132013	+0.990758
+4.590000	-0.992519	-0.122098	+0.992252
+4.600000	-0.993691	-0.112168	+0.993746
+4.610000	-0.994763	-0.102223	+0.995240
+4.620000	-0.995735	-0.092263	+0.996735
+4.630000	-0.996608	-0.082290	+0.997606
+4.640000	-0.997381	-0.072313	+0.997855
+4.650000	-0.998054	-0.062333	+0.998104
+4.660000	-0.998628	-0.052351	+0.998353
+4.670000	-0.999101	-0.042366	+0.998602
+4.680000	-0.999475	-0.032379	+0.998851
+4.690000	-0.999749	-0.022389	+0.999100
+4.700000	-0.999923	-0.012397	+0.999349
+4.710000	-0.999997	-0.002402	+0.999599
+4.720000	-0.999971	+0.007595	+0.999848
+4.730000	-0.999845	+0.017595	+1.000097
+4.740000	-0.999619	+0.027597	+1.000346
+4.750000	-0.999293	+0.037602	+1.000595
+4.760000	-0.998867	+0.047603	+0.999595
+4.770000	-0.998341	+0.057594	+0.998594
+4.780000	-0.997715	+0.067575	+0.997594
+4.790000	-0.996989	+0.077546	+0.996594
+4.800000	-0.996164	+0.087507	+0.995594
+4.810000	-0.995239	+0.097458	+0.994594
+4.820000	-0.994215	+0.107399	+0.993594
+4.830000	-0.993091	+0.117330	+0.992594
+4.840000	-0.991868	+0.127251	+0.991594
+4.850000	-0.990546	+0.137162	+0.990594
+4.860000	-0.989125	+0.147062	+0.989594
+4.870000	-0.987605	+0.156953	+0.988594
+4.880000	-0.985986	+0.166833	+0.986977
+4.890000	-0.984268	+0.176691	+0.984743
+4.900000	-0.982452	+0.186528	+0.982510
+4.910000	-0.980538	+0.196342	+0.980276
+4.920000	-0.978526	+0.206133	+0.978042
+4.930000	-0.976415	+0.215902	+0.975809
+4.940000	-0.974208	+0.225649	+0.973575
+4.950000	-0.971902	+0.235374	+0.971342
+4.960000	-0.969500	+0.245076	+0.969108
+4.970000	-0.967001	+0.254756	+0.966874
+4.980000	-0.964405	+0.264414	+0.964641
+4.990000	-0.961713	+0.274049	+0.962407
+5.000000	-0.958924	+0.283662	+0.960174
+5.010000	-0.956040	+0.293246	+0.956741
+5.020000	-0.953059	+0.302797	+0.953309
+5.030000	-0.949984	+0.312313	+0.949877
+5.040000	-0.946813	+0.321794	+0.946445
+5.050000	-0.943548	+0.331241	+0.943012
+5.060000	-0.940189	+0.340654	+0.939580
+5.070000	-0.936735	+0.350033	+0.936148
+5.080000	-0.933188	+0.359377	+0.932715
+5.090000	-0.929548	+0.368687	+0.929283
+5.100000	-0.925814	+0.377963	+0.925851
+5.110000	-0.921989	+0.387204	+0.922419
+5.120000	-0.918070	+0.396411	+0.918986
+5.130000	-0.914060	+0.405583	+0.914982
+5.140000	-0.909959	+0.414710	+0.910404
+5.150000	-0.905766	+0.423791	+0.905827
+5.160000	-0.901483	+0.432826	+0.901250
+5.170000	-0.897110	+0.441816	+0.896672
+5.180000	-0.892647	+0.450760	+0.892095
+5.190000	-0.888095	+0.459658	+0.887518
+5.200000	-0.883454	+0.468510	+0.882940
+5.210000	-0.878725	+0.477316	+0.878363
+5.220000	-0.873908	+0.486077	+0.873786
+5.230000	-0.869004	+0.494792	+0.869208
+5.240000	-0.864012	+0.503461	+0.864631
+5.250000	-0.858934	+0.512085	+0.860053
+5.260000	-0.853771	+0.520657	+0.854402
+5.270000	-0.848522	+0.529173	+0.848751
+5.280000	-0.843187	+0.537632	+0.843100
+5.290000	-0.837769	+0.546035	+0.837449
+5.300000	-0.832267	+0.554381	+0.831798
+5.310000	-0.826682	+0.562671	+0.826147
+5.320000	-0.821014	+0.570904	+0.820496
+5.330000	-0.815264	+0.579081	+0.814845
+5.340000	-0.809432	+0.587201	+0.809194
+5.350000	-0.803520	+0.595265	+0.803543
+5.360000	-0.797527	+0.603272	+0.797892
+5.370000	-0.791455	+0.611222	+0.792241
+5.380000	-0.785303	+0.619115	+0.786097
+5.390000	-0.779073	+0.626943	+0.779461
+5.400000	-0.772764	+0.634705	+0.772825
+5.410000	-0.766379	+0.642400	+0.766188
+5.420000	-0.759917	+0.650028	+0.759552
+5.430000	-0.753378	+0.657591	+0.752915
+5.440000	-0.746765	+0.665087	+0.746279
+5.450000	-0.740077	+0.672516	+0.739642
+5.460000	-0.733315	+0.679880	+0.733006
+5.470000	-0.726479	+0.687176	+0.726369
+5.480000	-0.719572	+0.694407	+0.719733
+5.490000	-0.712592	+0.701571	+0.713096
+5.500000	-0.705540	+0.708669	+0.706460
+5.510000	-0.698418	+0.715696	+0.698941
+5.520000	-0.691227	+0.722648	+0.691423
+5.530000	-0.683966	+0.729524	+0.683904
+5.540000	-0.676636	+0.736326	+0.676386
+5.550000	-0.669239	+0.743052	+0.668867
+5.560000	-0.661776	+0.749703	+0.661349
+5.570000	-0.654246	+0.756279	+0.653830
+5.580000	-0.646650	+0.762780	+0.646312
+5.590000	-0.638990	+0.769205	+0.638793
+5.600000	-0.631266	+0.775556	+0.631275
+5.610000	-0.623479	+0.781831	+0.623756
+5.620000	-0.615630	+0.788031	+0.616238
+5.630000	-0.607719	+0.794155	+0.608337
+5.640000	-0.599747	+0.800196	+0.600054
+5.650000	-0.591715	+0.806156	+0.591772
+5.660000	-0.583624	+0.812032	+0.583489
+5.670000	-0.575475	+0.817825	+0.575206
+5.680000	-0.567268	+0.823536	+0.566923
+5.690000	-0.559005	+0.829164	+0.558640
+5.700000	-0.550685	+0.834709	+0.550357
+5.710000	-0.542311	+0.840171	+0.542074
+5.720000	-0.533882	+0.845550	+0.533791
+5.730000	-0.525400	+0.850847	+0.525508
