a=	+0.999050	b=	+1.000000	n=	+20	r=	+3.500000
x	g(x)	g'(x)	g''(x)
+0.999358	+0.841124	+0.540572	+0.131701
+0.999359	+0.841124	+0.540573	+0.143784
+0.999360	+0.841125	+0.540573	+0.155866
+0.999361	+0.841125	+0.540573	+0.167949
+0.999362	+0.841126	+0.540573	+0.180032
+0.999363	+0.841126	+0.540573	+0.192114
+0.999364	+0.841127	+0.540573	+0.204197
+0.999365	+0.841128	+0.540574	+0.216279
+0.999366	+0.841128	+0.540574	+0.228362
+0.999367	+0.841129	+0.540574	+0.240445
+0.999368	+0.841129	+0.540574	+0.252527
+0.999369	+0.841130	+0.540575	+0.264610
+0.999370	+0.841130	+0.540575	+0.276693
+0.999371	+0.841131	+0.540575	+0.288775
+0.999372	+0.841131	+0.540575	+0.300858
+0.999373	+0.841132	+0.540576	+0.312941
+0.999374	+0.841132	+0.540576	+0.325023
+0.999375	+0.841133	+0.540576	+0.337106
+0.999376	+0.841134	+0.540577	+0.349189
+0.999377	+0.841134	+0.540577	+0.361271
+0.999378	+0.841135	+0.540578	+0.373354
+0.999379	+0.841135	+0.540578	+0.385437
+0.999380	+0.841136	+0.540578	+0.397519
+0.999381	+0.841136	+0.540579	+0.409602
+0.999382	+0.841137	+0.540579	+0.421685
+0.999383	+0.841137	+0.540580	+0.433767
+0.999384	+0.841138	+0.540580	+0.445850
+0.999385	+0.841138	+0.540580	+0.457933
+0.999386	+0.841139	+0.540581	+0.470015
+0.999387	+0.841139	+0.540581	+0.482098
+0.999388	+0.841140	+0.540582	+0.494180
+0.999389	+0.841141	+0.540582	+0.506263
+0.999390	+0.841141	+0.540583	+0.518346
+0.999391	+0.841142	+0.540583	+0.530428
+0.999392	+0.841142	+0.540584	+0.542511
+0.999393	+0.841143	+0.540584	+0.554594
+0.999394	+0.841143	+0.540585	+0.566676
+0.999395	+0.841144	+0.540586	+0.578759
+0.999396	+0.841144	+0.540586	+0.590842
+0.999397	+0.841145	+0.540587	+0.602924
+0.999398	+0.841145	+0.540587	+0.615007
+0.999399	+0.841146	+0.540588	+0.627090
+0.999400	+0.841146	+0.540589	+0.639172
+0.999401	+0.841147	+0.540589	+0.651255
+0.999402	+0.841148	+0.540590	+0.663338
+0.999403	+0.841148	+0.540591	+0.675420
+0.999404	+0.841149	+0.540591	+0.687503
+0.999405	+0.841149	+0.540592	+0.699586
+0.999406	+0.841150	+0.540593	+0.711668
+0.999407	+0.841150	+0.540593	+0.723751
+0.999408	+0.841151	+0.540594	+0.735834
+0.999409	+0.841151	+0.540595	+0.747916
+0.999410	+0.841152	+0.540596	+0.759999
+0.999411	+0.841152	+0.540596	+0.772081
+0.999412	+0.841153	+0.540597	+0.784164
+0.999413	+0.841154	+0.540598	+0.796247
+0.999414	+0.841154	+0.540599	+0.808329
+0.999415	+0.841155	+0.540600	+0.820412
+0.999416	+0.841155	+0.540600	+0.832495
+0.999417	+0.841156	+0.540601	+0.844577
+0.999418	+0.841156	+0.540602	+0.856660
+0.999419	+0.841157	+0.540603	+0.868743
+0.999420	+0.841157	+0.540604	+0.880825
+0.999421	+0.841158	+0.540605	+0.892908
+0.999422	+0.841158	+0.540606	+0.904991
+0.999423	+0.841159	+0.540607	+0.917073
+0.999424	+0.841159	+0.540607	+0.929156
+0.999425	+0.841160	+0.540608	+0.941239
+0.999426	+0.841161	+0.540609	+0.953321
+0.999427	+0.841161	+0.540610	+0.965404
+0.999428	+0.841162	+0.540611	+0.977487
+0.999429	+0.841162	+0.540612	+0.989569
+0.999430	+0.841163	+0.540613	+1.001652
+0.999431	+0.841163	+0.540614	+1.013734
+0.999432	+0.841164	+0.540615	+1.025817
+0.999433	+0.841164	+0.540616	+1.037900
+0.999434	+0.841165	+0.540617	+1.049982
+0.999435	+0.841165	+0.540618	+1.062065
+0.999436	+0.841166	+0.540619	+1.074148
+0.999437	+0.841166	+0.540621	+1.086230
+0.999438	+0.841167	+0.540622	+1.098313
+0.999439	+0.841168	+0.540623	+1.110396
+0.999440	+0.841168	+0.540624	+1.122478
+0.999441	+0.841169	+0.540625	+1.134561
+0.999442	+0.841169	+0.540626	+1.146644
+0.999443	+0.841170	+0.540627	+1.158726
+0.999444	+0.841170	+0.540628	+1.170809
+0.999445	+0.841171	+0.540630	+1.182892
+0.999446	+0.841171	+0.540631	+1.194974
+0.999447	+0.841172	+0.540632	+1.207057
+0.999448	+0.841172	+0.540633	+1.219140
+0.999449	+0.841173	+0.540634	+1.231222
+0.999450	+0.841174	+0.540636	+1.243305
+0.999451	+0.841174	+0.540637	+1.255388
+0.999452	+0.841175	+0.540638	+1.267470
+0.999453	+0.841175	+0.540639	+1.279553
+0.999454	+0.841176	+0.540641	+1.291635
+0.999455	+0.841176	+0.540642	+1.303718
+0.999456	+0.841177	+0.540643	+1.315801
+0.999457	+0.841177	+0.540645	+1.327883
+0.999458	+0.841178	+0.540646	+1.339966
+0.999459	+0.841178	+0.540647	+1.352049
+0.999460	+0.841179	+0.540649	+1.364131
+0.999461	+0.841179	+0.540650	+1.376214
+0.999462	+0.841180	+0.540651	+1.388297
+0.999463	+0.841181	+0.540653	+1.400379
+0.999464	+0.841181	+0.540654	+1.412462
+0.999465	+0.841182	+0.540656	+1.424545
+0.999466	+0.841182	+0.540657	+1.436627
+0.999467	+0.841183	+0.540659	+1.448710
+0.999468	+0.841183	+0.540660	+1.460793
+0.999469	+0.841184	+0.540662	+1.472875
+0.999470	+0.841184	+0.540663	+1.484958
+0.999471	+0.841185	+0.540664	+1.497041
+0.999472	+0.841185	+0.540666	+1.509123
